# software: krepp	version: v0.8.3	invocation :/Users/asapci/Desktop/krepp/software-repository/krepp dist -i data/toy-index -q data/query_mixture.fq.gz --num-threads 4 --filter -o results/distances_filtered.tsv
SEQ_ID	REFERENCE_NAME	DIST
NC_022664.1-12483	NA	NaN
NC_021291.1-48306	Spiribacter_salinus	0.03025
NC_022664.1-44820	NA	NaN
NZ_CP006019.1-34265	NA	NaN
NC_022664.1-89738	Spiribacter_roseus	0.17154
NC_022664.1-89738	Candidatus_Endolissoclinum_sp	0.20566
NC_022664.1-89738	Erythrobacter_litoralis	0.17052
NC_022664.1-9069	NA	NaN
NC_007484.1-47086	Nitrosococcus_oceani	0.00001
NC_008818.1-91979	NA	NaN
NC_009663.1-42620	NA	NaN
NZ_JBREXA010000002.1-8112	NA	NaN
NC_008818.1-54454	Palaeococcus_ferrophilus	0.20580
NC_013960.1-23172	Nitrosococcus_oceani	0.08696
NC_009663.1-826	NA	NaN
NZ_CP006019.1-54209	NA	NaN
NC_007484.1-55061	Nitrosococcus_oceani	0.00001
NC_013960.1-109250	Nitrosococcus_wardiae	0.04927
NZ_CP186025.1-7382	Vibrio_anguillarum	0.01213
NC_009663.1-17770	Sulfurovum_mangrovi	0.18888
NZ_CP186025.1-8206	Vibrio_anguillarum	0.01142
NC_022664.1-66001	NA	NaN
NC_015559.1-5737	NA	NaN
NC_019940.1-1955	NA	NaN
NC_022664.1-123659	NA	NaN
NC_007484.1-21041	Nitrosococcus_oceani	0.00001
NC_009663.1-12962	NA	NaN
NC_013960.1-144135	Nitrosococcus_wardiae	0.12425
NC_007484.1-36494	Nitrosococcus_oceani	0.00001
NC_008818.1-29678	NA	NaN
NC_015559.1-7789	Marinomonas_posidonica	0.18852
NC_021291.1-31462	Spiribacter_salinus	0.00001
NC_013960.1-100033	Nitrosococcus_wardiae	0.03098
NC_021291.1-10855	Spiribacter_salinus	0.00001
NC_009663.1-21843	NA	NaN
NZ_CP018029.1-23227	Alteromonas_mediterranea	0.00001
NC_019566.1-38804	NA	NaN
NC_015559.1-14122	Marinomonas_posidonica	0.20571
NC_009663.1-12166	NA	NaN
NZ_JBREXA010000002.1-11684	Aliivibrio_wodanis	0.01119
NC_008818.1-50048	NA	NaN
NC_013960.1-94385	NA	NaN
NZ_CP006019.1-42995	NA	NaN
NC_008818.1-23252	NA	NaN
NC_015559.1-3418	Marinomonas_posidonica	0.09159
NC_008818.1-9605	NA	NaN
NC_022664.1-26483	Spiribacter_roseus	0.07288
NC_013960.1-97478	Nitrosococcus_wardiae	0.05888
NZ_CP006019.1-10235	NA	NaN
NC_015387.1-14056	NA	NaN
NC_013960.1-119033	NA	NaN
NZ_CP186025.1-28529	Vibrio_anguillarum	0.00001
NZ_CP017057.1-17221	Erythrobacter_aurantius	0.08121
NC_019940.1-7828	NA	NaN
NC_022664.1-60009	Spiribacter_roseus	0.17153
NC_022664.1-104859	NA	NaN
NC_022664.1-94585	Spiribacter_roseus	0.12440
NC_022664.1-94585	Spiribacter_salinus	0.13886
NZ_CP186025.1-17154	Vibrio_anguillarum	0.00001
NC_022664.1-76426	NA	NaN
NC_008818.1-71891	NA	NaN
NC_015387.1-8729	NA	NaN
NC_013960.1-125471	NA	NaN
NC_013960.1-91252	Nitrosococcus_wardiae	0.03966
NC_020520.1-611	Ilumatobacter_sp	0.14906
NZ_CP017057.1-11915	NA	NaN
NZ_AP043870.1-5398	Psychrobacter_cryohalolentis	0.15089
NC_007484.1-18422	Nitrosococcus_oceani	0.00001
NC_022664.1-92793	NA	NaN
NC_022664.1-16967	Spiribacter_roseus	0.09200
NC_013960.1-37770	Nitrosococcus_wardiae	0.06119
NZ_JBREXA010000002.1-6244	Aliivibrio_wodanis	0.00001
NZ_JBREXA010000001.1-1517	Aliivibrio_wodanis	0.20609
NZ_JBREXA010000001.1-5955	Marinomonas_posidonica	0.20571
NC_009663.1-6379	NA	NaN
NC_019566.1-1360	NA	NaN
NC_008818.1-3072	NA	NaN
NC_022664.1-129821	NA	NaN
NC_013960.1-68363	NA	NaN
NC_008818.1-10270	NA	NaN
NC_013960.1-25237	NA	NaN
NC_013960.1-111836	NA	NaN
NC_022664.1-147543	NA	NaN
NZ_CP006019.1-37941	NA	NaN
NC_008818.1-27383	NA	NaN
NZ_CP006019.1-16638	NA	NaN
NZ_CP006019.1-38286	NA	NaN
NC_011312.1-10389	Aliivibrio_salmonicida	0.00998
NC_022664.1-64851	Spiribacter_roseus	0.03789
NC_007484.1-48060	Nitrosococcus_oceani	0.00001
NC_008818.1-20735	NA	NaN
NC_019566.1-59374	NA	NaN
NC_008818.1-59070	NA	NaN
NC_022664.1-19649	Spiribacter_roseus	0.04704
NC_022664.1-145886	NA	NaN
NC_022664.1-103145	NA	NaN
NC_013960.1-30346	Nitrosococcus_wardiae	0.17129
NC_022664.1-130577	Spiribacter_roseus	0.18798
NC_020520.1-16283	NA	NaN
NC_022664.1-9647	Allochromatium_vinosum	0.20613
NC_022664.1-9647	Spiribacter_roseus	0.18798
NC_022664.1-30165	NA	NaN
NC_020520.1-4534	NA	NaN
NC_009663.1-8884	NA	NaN
NC_007484.1-53235	Nitrosococcus_oceani	0.00001
NZ_CP018029.1-21078	Alteromonas_mediterranea	0.00001
NC_013960.1-169428	Nitrosococcus_wardiae	0.07002
NC_013960.1-82319	Nitrosococcus_wardiae	0.09710
NC_022664.1-43228	NA	NaN
NC_022664.1-9420	Spiribacter_roseus	0.10325
NZ_CP006019.1-16689	NA	NaN
NC_013960.1-155474	Nitrosococcus_oceani	0.14764
NZ_CP186025.1-15980	Vibrio_anguillarum	0.01569
NC_013960.1-55082	NA	NaN
NZ_CP006019.1-25755	NA	NaN
NC_011312.1-9046	Aliivibrio_salmonicida	0.00001
NC_013960.1-132442	Nitrosococcus_wardiae	0.13808
NC_022664.1-30034	NA	NaN
NZ_CP186026.1-6114	Vibrio_anguillarum	0.02137
NC_022664.1-28561	NA	NaN
NC_013960.1-14830	Nitrosococcus_watsonii	0.14682
NC_013960.1-14830	Nitrosococcus_wardiae	0.17143
NC_022664.1-129692	Spiribacter_roseus	0.09626
NC_019940.1-13097	NA	NaN
NC_021291.1-33117	Spiribacter_salinus	0.00001
NC_019566.1-35214	NA	NaN
NC_007484.1-28408	Nitrosococcus_oceani	0.01626
NC_019566.1-9806	NA	NaN
NC_015387.1-13328	Mycobacterium_tuberculosis	0.13970
NZ_CP006019.1-6910	NA	NaN
NC_013960.1-134751	Nitrosococcus_wardiae	0.17138
NC_013960.1-108417	Nitrosococcus_oceani	0.04278
NC_007484.1-11978	Nitrosococcus_oceani	0.00936
NZ_CP142840.1-5931	Alteromonas_macleodii	0.00001
NZ_CP186025.1-12104	Vibrio_anguillarum	0.00001
NZ_JBREXA010000002.1-1405	Aliivibrio_wodanis	0.01416
NC_008818.1-90405	NA	NaN
NC_022664.1-128342	NA	NaN
NC_020520.1-12446	Ilumatobacter_sp	0.06979
NC_009663.1-27009	NA	NaN
NC_013960.1-59993	NA	NaN
NC_013960.1-65477	Nitrosococcus_wardiae	0.10366
NC_008818.1-93327	NA	NaN
NZ_CP006019.1-12288	Palaeococcus_ferrophilus	0.18864
NC_008818.1-92860	NA	NaN
NC_011312.1-2470	Aliivibrio_salmonicida	0.00998
NC_009663.1-45545	NA	NaN
NZ_CP186025.1-5896	Vibrio_anguillarum	0.01608
NC_007484.1-8313	Nitrosococcus_oceani	0.00001
NC_013960.1-118659	Nitrosococcus_wardiae	0.16038
NC_015559.1-4029	Marinomonas_posidonica	0.20571
NC_013960.1-159883	NA	NaN
NZ_CP186026.1-8019	Vibrio_anguillarum	0.02406
NC_008818.1-56726	NA	NaN
NC_022664.1-47742	Spiribacter_roseus	0.11275
NC_021291.1-28038	Spiribacter_salinus	0.00001
NZ_CP006019.1-50013	NA	NaN
NC_013960.1-149622	Nitrosococcus_wardiae	0.06249
NC_019566.1-47928	NA	NaN
NC_008818.1-49280	NA	NaN
NC_020888.1-2833	Thalassolituus_oleivorans	0.00722
NZ_CP142840.1-7728	Alteromonas_macleodii	0.01692
NC_009663.1-7657	NA	NaN
NC_008818.1-5685	NA	NaN
NC_013960.1-103967	Nitrosococcus_wardiae	0.11738
NC_019566.1-45312	NA	NaN
NZ_CP186025.1-31229	Vibrio_anguillarum	0.01255
NC_013960.1-101679	Nitrosococcus_wardiae	0.06540
NC_022664.1-101696	Spiribacter_roseus	0.12766
NC_022664.1-101696	Thalassolituus_oleivorans	0.18777
NC_022664.1-101696	Candidatus_Endolissoclinum_sp	0.12824
NC_022664.1-101696	Spiribacter_salinus	0.17241
NC_008818.1-56360	NA	NaN
NZ_CP017057.1-9837	Erythrobacter_aurantius	0.13888
NZ_CP017057.1-9837	Erythrobacter_litoralis	0.15436
NC_009663.1-45553	NA	NaN
NZ_AP043870.1-21454	Psychrobacter_cryohalolentis	0.18924
NZ_CP006019.1-6824	NA	NaN
NC_007484.1-29024	Nitrosococcus_oceani	0.00365
NC_021291.1-13810	NA	NaN
NZ_JBREXA010000002.1-10056	Aliivibrio_wodanis	0.01416
NC_013960.1-35	Nitrosococcus_wardiae	0.14641
NC_009663.1-21423	NA	NaN
NZ_AP043870.1-20985	NA	NaN
NC_008818.1-54250	NA	NaN
NC_020888.1-8806	Thalassolituus_oleivorans	0.00354
NC_021291.1-2338	Spiribacter_salinus	0.00634
NC_007484.1-27041	Nitrosococcus_oceani	0.00001
NC_022664.1-15971	Alteromonas_stellipolaris	0.20523
NC_022664.1-15971	Alteromonas_macleodii	0.20738
NZ_CP186025.1-14922	Vibrio_anguillarum	0.01326
NZ_AP043870.1-17791	NA	NaN
NC_009663.1-20202	NA	NaN
NC_008818.1-18211	NA	NaN
NC_022664.1-75821	NA	NaN
NC_022664.1-36102	NA	NaN
NC_008818.1-92859	NA	NaN
NC_019940.1-7051	NA	NaN
NC_007484.1-41493	Nitrosococcus_oceani	0.00001
NC_022664.1-125054	Spiribacter_roseus	0.17153
NC_013960.1-43396	Nitrosococcus_wardiae	0.18252
NC_020520.1-17873	NA	NaN
NC_013960.1-28524	Nitrosococcus_wardiae	0.16038
NC_022664.1-45435	Spiribacter_roseus	0.14965
NC_021291.1-22555	Spiribacter_salinus	0.00744
NC_008818.1-8914	NA	NaN
NC_022664.1-4960	Spiribacter_roseus	0.16056
NZ_CP017057.1-7440	Erythrobacter_aurantius	0.10363
NC_015559.1-15851	NA	NaN
NC_008818.1-51551	NA	NaN
NZ_AP043870.1-5104	NA	NaN
NC_008818.1-83279	NA	NaN
NZ_CP006019.1-35607	NA	NaN
NZ_CP017057.1-19051	Erythrobacter_litoralis	0.18712
NC_015559.1-9218	NA	NaN
NZ_CP017057.1-3053	Erythrobacter_aurantius	0.13000
NC_008818.1-23039	NA	NaN
NC_011312.1-4176	Aliivibrio_salmonicida	0.00001
NC_009663.1-22551	Sulfurovum_mangrovi	0.20601
NC_009663.1-21817	NA	NaN
NC_013960.1-40810	Nitrosococcus_wardiae	0.10899
NC_008818.1-7586	NA	NaN
NC_009663.1-49692	NA	NaN
NC_021291.1-19905	Spiribacter_salinus	0.00634
NC_022664.1-119284	NA	NaN
NC_021291.1-11188	Spiribacter_salinus	0.03756
NC_008818.1-96874	NA	NaN
NC_008818.1-21653	NA	NaN
NZ_CP006019.1-42397	NA	NaN
NC_022664.1-40715	NA	NaN
NC_009663.1-41819	Alteromonas_stellipolaris	0.20523
NC_009663.1-41819	Vibrio_anguillarum	0.17252
NC_009663.1-41819	Spiribacter_roseus	0.20525
NC_009663.1-41819	Alteromonas_macleodii	0.20738
NC_009663.1-41819	Sulfurovum_mangrovi	0.20601
NC_022664.1-107891	Spiribacter_roseus	0.01895
NC_021291.1-32228	NA	NaN
NC_022664.1-35665	NA	NaN
NZ_CP018029.1-27312	Alteromonas_mediterranea	0.01137
NC_022664.1-125285	NA	NaN
NZ_CP006019.1-30206	NA	NaN
NZ_CP018029.1-36790	Alteromonas_mediterranea	0.06170
NC_022664.1-92056	Spiribacter_roseus	0.20525
NC_019566.1-28286	NA	NaN
NC_020520.1-22524	NA	NaN
NC_013960.1-73681	Nitrosococcus_wardiae	0.09607
NC_022664.1-99638	Spiribacter_roseus	0.18798
NC_007484.1-34146	Nitrosococcus_oceani	0.00001
NC_021291.1-38767	NA	NaN
NC_008818.1-60272	NA	NaN
NC_007484.1-36437	Nitrosococcus_oceani	0.00001
NC_015387.1-2209	Ilumatobacter_sp	0.20474
NZ_AP043870.1-21606	NA	NaN
NC_015559.1-11219	NA	NaN
NC_021291.1-46024	Spiribacter_salinus	0.00001
NZ_JBREXA010000002.1-11835	Aliivibrio_wodanis	0.00001
NC_007484.1-14006	Nitrosococcus_oceani	0.00001
NC_013960.1-158336	Nitrosococcus_wardiae	0.00722
NZ_CP186025.1-1851	Vibrio_anguillarum	0.03170
NC_007484.1-14992	Nitrosococcus_oceani	0.00001
NZ_JBREXA010000001.1-3500	Aliivibrio_wodanis	0.01949
NC_022664.1-12039	NA	NaN
NC_013960.1-49298	Nitrosococcus_wardiae	0.12119
NC_013960.1-167835	Nitrosococcus_watsonii	0.20553
NC_022664.1-147952	Spiribacter_roseus	0.15487
NC_022664.1-147952	Erythrobacter_litoralis	0.20453
NC_022664.1-147952	Spiribacter_salinus	0.20588
NC_013960.1-60725	Nitrosococcus_wardiae	0.12119
NC_022664.1-74164	NA	NaN
NZ_JBREXA010000001.1-329	Aliivibrio_wodanis	0.00001
NZ_CP018029.1-16058	Alteromonas_mediterranea	0.00296
NC_020520.1-8357	Ilumatobacter_sp	0.20474
NC_008818.1-1741	NA	NaN
NC_009663.1-5591	NA	NaN
NC_022664.1-120101	Spiribacter_roseus	0.15553
NC_013960.1-145979	Nitrosococcus_wardiae	0.10425
NZ_AP043870.1-7546	NA	NaN
NC_021291.1-33712	Mycobacterium_tuberculosis	0.20530
NC_021291.1-33712	Ilumatobacter_coccineus	0.20594
NC_008818.1-26418	NA	NaN
NC_015387.1-10932	NA	NaN
NZ_AP043870.1-14075	Alteromonas_stellipolaris	0.15549
NZ_AP043870.1-14075	Marinomonas_mediterranea	0.13067
NZ_AP043870.1-14075	Psychrobacter_cryohalolentis	0.15725
NZ_AP043870.1-14075	Aliivibrio_wodanis	0.15062
NZ_AP043870.1-14075	Aliivibrio_salmonicida	0.15078
NC_013960.1-64333	Nitrosococcus_wardiae	0.10722
NC_007484.1-15856	Nitrosococcus_oceani	0.00001
NZ_CP018029.1-24350	Alteromonas_mediterranea	0.02392
NC_019566.1-37512	Marinomonas_mediterranea	0.20601
NC_013960.1-152805	Nitrosococcus_wardiae	0.05185
NZ_CP186026.1-8179	Vibrio_anguillarum	0.00001
NC_013960.1-130969	Nitrosococcus_wardiae	0.20508
NC_013960.1-111495	Nitrosococcus_wardiae	0.09607
NZ_CP018029.1-30611	Alteromonas_mediterranea	0.02431
NC_007484.1-4368	Nitrosococcus_oceani	0.00001
NC_009663.1-41280	Sulfurovum_mangrovi	0.10491
NZ_CP186025.1-7584	NA	NaN
NZ_CP017057.1-14060	NA	NaN
NZ_CP006019.1-22259	NA	NaN
NC_008818.1-88189	NA	NaN
NZ_CP017057.1-5832	NA	NaN
NC_022664.1-39115	NA	NaN
NC_008818.1-92343	NA	NaN
NZ_CP006019.1-14610	NA	NaN
NZ_CP018029.1-16023	Alteromonas_mediterranea	0.00001
NC_008818.1-77513	NA	NaN
NC_022664.1-136314	NA	NaN
NZ_CP186025.1-22003	Vibrio_anguillarum	0.00001
NC_008818.1-15301	NA	NaN
NC_022664.1-86944	Spiribacter_roseus	0.18798
NC_021291.1-24843	Spiribacter_salinus	0.03629
NZ_CP018029.1-24047	Alteromonas_mediterranea	0.02030
NC_009663.1-17122	NA	NaN
NC_008818.1-86553	NA	NaN
NC_022664.1-96027	Spiribacter_roseus	0.11634
NC_022664.1-30179	Spiribacter_roseus	0.10350
NC_011313.1-1524	Aliivibrio_salmonicida	0.00933
NC_008818.1-17430	NA	NaN
NC_022664.1-73550	NA	NaN
NC_007484.1-30858	Nitrosococcus_oceani	0.00001
NZ_CP186025.1-15107	Vibrio_anguillarum	0.00001
NZ_CP017057.1-11421	Erythrobacter_aurantius	0.12306
NZ_CP018029.1-1516	Alteromonas_mediterranea	0.15028
NC_013960.1-15160	Nitrosococcus_wardiae	0.02496
NC_008818.1-24588	NA	NaN
NC_013960.1-39860	NA	NaN
NC_021291.1-31979	NA	NaN
NC_013960.1-67987	NA	NaN
NZ_CP006019.1-42349	NA	NaN
NC_013960.1-109629	NA	NaN
NC_022664.1-48047	Spiribacter_roseus	0.05422
NC_008818.1-37814	NA	NaN
NC_007484.1-993	Nitrosococcus_oceani	0.00001
NC_007484.1-5569	Nitrosococcus_oceani	0.00001
NC_019940.1-2626	NA	NaN
NZ_CP006019.1-4239	Palaeococcus_ferrophilus	0.20580
NC_020520.1-10708	Ilumatobacter_sp	0.11008
NZ_CP006019.1-56283	NA	NaN
NC_009663.1-22203	NA	NaN
NC_022664.1-90984	Spiribacter_roseus	0.13962
NC_022664.1-129641	NA	NaN
NC_011312.1-12196	Aliivibrio_salmonicida	0.00001
NC_009663.1-16365	NA	NaN
NZ_CP186025.1-8030	Vibrio_anguillarum	0.00001
NC_013960.1-147671	Nitrosococcus_wardiae	0.04767
NZ_CP018029.1-13760	Alteromonas_mediterranea	0.00001
NC_013960.1-58340	Nitrosococcus_wardiae	0.06382
NC_013960.1-138093	NA	NaN
NC_013960.1-144260	Nitrosococcus_wardiae	0.03063
NZ_CP006019.1-8966	NA	NaN
NC_013960.1-167423	NA	NaN
NC_013960.1-111802	Nitrosococcus_wardiae	0.10899
NC_009663.1-4302	NA	NaN
NC_022664.1-65400	Marinomonas_posidonica	0.18852
NC_022664.1-65400	Spiribacter_roseus	0.20525
NC_022664.1-2774	Spiribacter_roseus	0.17153
NC_008818.1-36405	NA	NaN
NZ_CP142840.1-6300	Alteromonas_macleodii	0.00001
NC_019566.1-17746	NA	NaN
NZ_CP006019.1-19758	Palaeococcus_ferrophilus	0.17230
NC_020520.1-10760	NA	NaN
NZ_CP017057.1-10429	NA	NaN
NC_013960.1-11285	Nitrosococcus_wardiae	0.12968
NC_019566.1-5061	NA	NaN
NC_009663.1-36582	NA	NaN
NC_009663.1-679	NA	NaN
NC_009663.1-19130	NA	NaN
NC_015387.1-13948	NA	NaN
NC_009663.1-11621	Aliivibrio_wodanis	0.17269
NZ_CP186026.1-6953	Vibrio_anguillarum	0.00001
NC_008818.1-33815	NA	NaN
NC_022664.1-25452	Vibrio_anguillarum	0.20596
NC_022664.1-25452	Erythrobacter_litoralis	0.20453
NC_013960.1-1649	Nitrosococcus_wardiae	0.13808
NC_013960.1-1649	Nitrosococcus_oceani	0.13219
NC_022664.1-27925	Spiribacter_roseus	0.13872
NC_020520.1-19575	Ilumatobacter_sp	0.09570
NC_021291.1-36253	Spiribacter_salinus	0.00001
NZ_CP006019.1-22887	NA	NaN
NC_008818.1-41010	NA	NaN
NZ_CP006019.1-37561	NA	NaN
NC_013960.1-134226	Nitrosococcus_wardiae	0.02426
NZ_CP186025.1-30385	Vibrio_anguillarum	0.05342
NC_013960.1-133631	Nitrosococcus_watsonii	0.18831
NC_007484.1-465	Nitrosococcus_oceani	0.01427
NC_020520.1-1335	NA	NaN
NC_013960.1-44068	Nitrosococcus_wardiae	0.04691
NC_008818.1-43291	NA	NaN
NC_013960.1-32145	Nitrosococcus_wardiae	0.05393
NC_007484.1-26849	Nitrosococcus_oceani	0.00001
NC_013960.1-54572	Nitrosococcus_wardiae	0.11041
NC_007484.1-16084	Nitrosococcus_oceani	0.00001
NC_007484.1-38899	Nitrosococcus_oceani	0.01136
NC_013960.1-107962	NA	NaN
NC_021291.1-32732	Spiribacter_salinus	0.00495
NC_013960.1-122643	Nitrosococcus_wardiae	0.13849
NC_013960.1-61091	Nitrosococcus_watsonii	0.13817
NC_013960.1-61091	Nitrosococcus_oceani	0.11176
NC_015387.1-8304	NA	NaN
NC_020520.1-20279	NA	NaN
NZ_CP006019.1-56556	Palaeococcus_ferrophilus	0.20580
NC_011312.1-277	Aliivibrio_salmonicida	0.00001
NC_022664.1-34309	Spiribacter_roseus	0.12986
NC_022664.1-34309	Candidatus_Endolissoclinum_sp	0.17209
NC_022664.1-34309	Spiribacter_salinus	0.17241
NC_022664.1-60358	NA	NaN
NC_022664.1-67162	Spiribacter_salinus	0.09176
NZ_JBREXA010000002.1-4496	Aliivibrio_wodanis	0.00459
NC_008818.1-50362	NA	NaN
NC_013960.1-81814	Nitrosococcus_wardiae	0.03618
NC_011313.1-4790	Aliivibrio_salmonicida	0.01261
NZ_CP017057.1-14772	NA	NaN
NZ_AP043870.1-1276	NA	NaN
NC_019940.1-6698	NA	NaN
NC_013960.1-146358	Nitrosococcus_wardiae	0.09164
NC_013960.1-141260	NA	NaN
NC_021291.1-12479	Spiribacter_salinus	0.02672
NZ_CP006019.1-2991	NA	NaN
NC_008818.1-69131	NA	NaN
NC_008818.1-67692	NA	NaN
NC_020520.1-18660	NA	NaN
NC_019566.1-45346	NA	NaN
NC_007484.1-42384	Nitrosococcus_oceani	0.00001
NC_013960.1-122479	Nitrosococcus_watsonii	0.11309
NC_013960.1-122479	Nitrosococcus_wardiae	0.12741
NC_013960.1-122479	Nitrosococcus_oceani	0.12273
NC_007484.1-47144	Nitrosococcus_oceani	0.00001
NC_008818.1-35488	NA	NaN
NC_022664.1-46236	NA	NaN
NC_019566.1-47504	NA	NaN
NC_013960.1-170837	Nitrosococcus_oceani	0.10547
NC_013960.1-165692	Nitrosococcus_wardiae	0.18778
NC_013960.1-94831	NA	NaN
NC_019566.1-9073	NA	NaN
NZ_CP186025.1-10953	Vibrio_anguillarum	0.00001
NC_007484.1-30102	Nitrosococcus_oceani	0.00001
NC_008818.1-20505	NA	NaN
NC_007484.1-54585	Nitrosococcus_oceani	0.00001
NC_015559.1-9194	Marinomonas_posidonica	0.16104
NC_022664.1-101927	NA	NaN
NC_007484.1-55366	Nitrosococcus_oceani	0.00001
NC_013960.1-22977	Nitrosococcus_wardiae	0.10899
NC_021291.1-19477	Spiribacter_roseus	0.13872
NC_022664.1-20485	Spiribacter_roseus	0.18798
NC_022664.1-20485	Alteromonas_macleodii	0.20738
NC_022664.1-20485	Alteromonas_mediterranea	0.20578
NC_022664.1-81317	Spiribacter_salinus	0.17241
NZ_CP142840.1-5241	Alteromonas_macleodii	0.00001
NC_022664.1-132945	Spiribacter_roseus	0.08753
NZ_CP017057.1-11787	NA	NaN
NC_013960.1-77425	NA	NaN
NC_008818.1-85896	NA	NaN
NZ_CP017057.1-4852	Erythrobacter_litoralis	0.17052
NZ_CP006019.1-52913	Palaeococcus_ferrophilus	0.14707
NZ_CP186025.1-2287	Vibrio_anguillarum	0.03634
NC_022664.1-18197	NA	NaN
NC_021291.1-42074	Spiribacter_salinus	0.00870
NC_013960.1-75066	Nitrosococcus_wardiae	0.04055
NZ_CP006019.1-38209	NA	NaN
NC_015387.1-8314	Mycobacterium_tuberculosis	0.20530
NC_011313.1-4374	Aliivibrio_salmonicida	0.00877
NZ_CP018029.1-5312	Alteromonas_mediterranea	0.01033
NC_011312.1-5386	Aliivibrio_salmonicida	0.00001
NC_013960.1-59087	Nitrosococcus_wardiae	0.08932
NZ_CP006019.1-46677	NA	NaN
NC_013960.1-27249	Nitrosococcus_wardiae	0.04550
NC_013960.1-114995	Nitrosococcus_watsonii	0.16085
NC_013960.1-114995	Moorella_thermoacetica	0.20569
NC_013960.1-114995	Nitrosococcus_wardiae	0.17129
NC_013960.1-114995	Nitrosococcus_oceani	0.15102
NC_022664.1-145530	NA	NaN
NC_013960.1-121874	Nitrosococcus_watsonii	0.18831
NC_013960.1-137193	NA	NaN
NC_009663.1-24197	NA	NaN
NZ_CP018029.1-23681	Alteromonas_mediterranea	0.02030
NZ_AP043870.1-699	NA	NaN
NC_015387.1-11876	NA	NaN
NC_008818.1-85921	NA	NaN
NC_013960.1-102843	NA	NaN
NC_011312.1-800	Aliivibrio_salmonicida	0.00001
NC_013960.1-127595	NA	NaN
NC_009663.1-2279	NA	NaN
NC_013960.1-155501	Nitrosococcus_wardiae	0.04055
NC_013960.1-127295	Nitrosococcus_watsonii	0.03984
NC_013960.1-127295	Nitrosococcus_wardiae	0.01268
NC_022664.1-111689	NA	NaN
NC_019940.1-2719	NA	NaN
NC_013960.1-120968	Nitrosococcus_wardiae	0.02639
NZ_AP043870.1-3645	Psychrobacter_cryohalolentis	0.14162
NZ_AP043870.1-3645	Aliivibrio_salmonicida	0.20621
NC_007484.1-53464	Nitrosococcus_oceani	0.00001
NZ_CP142840.1-5262	Alteromonas_macleodii	0.00001
NC_009663.1-44285	NA	NaN
NZ_CP018029.1-4296	Alteromonas_mediterranea	0.01332
NC_013960.1-21765	Nitrosococcus_wardiae	0.11607
NC_007484.1-17155	Nitrosococcus_oceani	0.01789
NC_022664.1-45843	NA	NaN
NZ_AP043870.1-22223	NA	NaN
NC_007484.1-26098	Nitrosococcus_oceani	0.00001
NC_013960.1-130336	Nitrosococcus_wardiae	0.06506
NC_013960.1-130336	Nitrosococcus_oceani	0.05626
NC_022664.1-150261	Spiribacter_roseus	0.11058
NC_022664.1-150261	Spiribacter_salinus	0.11735
NC_020520.1-17121	Ilumatobacter_sp	0.20474
NC_021291.1-30890	Spiribacter_roseus	0.20525
NC_013960.1-33530	NA	NaN
NC_013960.1-113487	Nitrosococcus_wardiae	0.04686
NC_011313.1-244	Aliivibrio_salmonicida	0.00001
NZ_CP017057.1-9766	NA	NaN
NZ_AP043870.1-21487	Psychrobacter_cryohalolentis	0.18924
NC_022664.1-10824	NA	NaN
NC_008818.1-56420	NA	NaN
NC_021291.1-8537	Spiribacter_salinus	0.00527
NZ_CP018029.1-33879	Alteromonas_mediterranea	0.03112
NC_015387.1-8451	NA	NaN
NZ_CP018029.1-23196	NA	NaN
NC_019566.1-46392	NA	NaN
NC_013960.1-24844	Nitrosococcus_watsonii	0.14997
NC_013960.1-24844	Nitrosococcus_wardiae	0.11254
NC_013960.1-24844	Nitrosococcus_oceani	0.12935
NC_019940.1-1014	NA	NaN
NZ_JBREXA010000011.1-174	NA	NaN
NC_015559.1-753	Marinomonas_posidonica	0.20571
NC_019566.1-51572	Thermus_thermophilus	0.20741
NC_022664.1-12576	Spiribacter_salinus	0.20588
NZ_CP142840.1-11256	Alteromonas_macleodii	0.00001
NC_013960.1-90248	Nitrosococcus_wardiae	0.06119
NZ_JBREXA010000003.1-146	Aliivibrio_wodanis	0.02607
NC_008818.1-43078	NA	NaN
NC_013960.1-105467	Nitrosococcus_wardiae	0.09099
NC_022664.1-82133	Spiribacter_roseus	0.12138
NC_008818.1-21192	NA	NaN
NZ_CP006019.1-39861	NA	NaN
NC_013960.1-163366	Nitrosococcus_wardiae	0.11041
NC_022664.1-55097	NA	NaN
NC_020888.1-5123	Thalassolituus_oleivorans	0.13929
NC_022664.1-155658	NA	NaN
NC_022664.1-80103	NA	NaN
NC_008818.1-62707	NA	NaN
NC_022664.1-51325	NA	NaN
NC_019566.1-51895	NA	NaN
NC_011312.1-2042	Aliivibrio_salmonicida	0.00001
NZ_CP018029.1-18448	NA	NaN
NZ_CP006019.1-32361	NA	NaN
NC_021291.1-41914	Spiribacter_salinus	0.00001
NC_008818.1-82224	NA	NaN
NC_013960.1-127921	Nitrosococcus_wardiae	0.06025
NZ_CP142840.1-4350	Alteromonas_macleodii	0.00001
NC_013960.1-106283	NA	NaN
NC_009663.1-42305	NA	NaN
NC_022664.1-139631	Spiribacter_roseus	0.14965
NC_007484.1-8310	Nitrosococcus_oceani	0.00001
NC_022664.1-112666	Spiribacter_roseus	0.20525
NC_013960.1-151366	NA	NaN
NZ_CP006019.1-23844	NA	NaN
NC_013960.1-70512	NA	NaN
